NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,x,y
"4050025800","101",노형꿈틀작은도서관,"0",,126.473,33.483
"4050025900","101",한국주택금융공사,"0",,126.485,33.483
"4050026000","101",IBK기업은행,"0",,126.483,33.483
"4050026100","101",어린이공원제11호,"1",,126.482,33.483
"4050026200","101",우인펜션민박,"0",,126.472,33.483
"4050026300","101",구산마을입구,"0",,126.538,33.483
"4050026400","101",노랑병아리어린이집,"0",,126.471,33.483
"4050026500","101",행복한교회,"0",,126.474,33.483
"4050026600","101",노형영진2차아파트,"0",,126.473,33.483
"4050026700","101",노형성당,"0",,126.469,33.483
"4050026800","101",다예어린이집,"0",,126.501,33.483
"4050026900","101",현이빌,"0",,126.500,33.483
"4050027000","101",제주여자중학교,"1",,126.539,33.484
"4050027100","101",신제주초등학교,"0",,126.497,33.484
"4050027200","101",전도상회,"0",,126.470,33.484
"4050027300","101",노랑병아리어린이집,"0",,126.471,33.484
"4050027400","101",빨간망토어린이집,"0",,126.493,33.484
"4050027500","101",세방아파트,"0",,126.474,33.484
"4050027600","101",아이웰썬랜드,"0",,126.490,33.484
"4050027601","101",노형동952,"0",,126.486,33.484
"4050027602","101",연동333,"0",,126.489,33.484
"4050027603","101",노형동952,"0",,126.485,33.484
"4050027700","101",나눔놀이방,"0",,126.475,33.484
"4050027800","101",e편한세상시티노형,"0",,126.481,33.484
"4050027900","101",노형e편한세상아파트,"0",,126.470,33.484
"4050028000","101",노랑병아리어린이집,"0",,126.472,33.484
"4050028100","101",부영아파트,"0",,126.434,33.484
"4050028200","101",한양아파트,"0",,126.473,33.484
"4050028300","101",공립밝은뜨락어린이집,"0",,126.431,33.484
"4050028400","101",나눔놀이방,"0",,126.475,33.484
"4050028500","101",노형초등학교,"0",,126.476,33.484
"4050028600","101",노형세기7차아파트,"0",,126.471,33.484
"4050028700","101",아기별어린이집,"0",,126.473,33.484
"4050028800","101",나눔놀이방,"0",,126.475,33.484
"4050028900","101",제주자치경찰단,"0",,126.544,33.485
"4050029000","101",지산11차위더스빌아파트,"0",,126.473,33.485
"4050029100","101",커피왓,"0",,126.471,33.485
"4050029200","101",나눔놀이방,"0",,126.475,33.485
"4050029300","101",새순교회,"0",,126.474,33.485
"4050029400","101",해마루풍경아파트,"0",,126.427,33.485
"4050029500","102",제주근빛교회,"0",,126.431,33.485
"4050029600","101",제주큰빛교회,"0",,126.431,33.485
"4050029800","101",영보3차아파트,"0",,126.477,33.485
"4050029900","101",건국빌라,"0",,126.472,33.485
"4050030000","101",세빛어린이집,"0",,126.474,33.485
"4050030100","101",영보2차아파트,"0",,126.476,33.485
"4050030200","101",차세상,"1",,126.537,33.485
"4050030300","101",노형1근린공원,"0",,126.472,33.486
"4050030400","101",노형초교유치원,"0",,126.476,33.486
"4050030500","101",세빛어린이집,"0",,126.474,33.486
"4050030600","101",GS25제주간드락점,"0",,126.544,33.486
"4050030700","101",제주중앙중학교,"0",,126.502,33.486
"4050030800","101",그릿시내어린이집,"0",,126.477,33.486
"4050030900","101",제주관광공사,"0",,126.500,33.486
"4050031000","101",제주드림타워호텔,"1",,126.480,33.486
"4050031100","101",노성빌,"0",,126.475,33.486
"4050031200","101",노형중흥에스클래식아파트,"1",,126.466,33.486
"4050031300","101",신제주우체국,"1",,126.497,33.486
"4050031400","101",카페베네제주연동점,"0",,126.493,33.486
"4050031500","101",그랜드호텔사거리,"0",,126.490,33.486
"4050031600","101",서부빌라트,"0",,126.473,33.486
"4050031700","101",외도더그라벨아파트,"1",,126.427,33.486
"4050031800","101",흘천5교,"0",,126.486,33.486
"4050031801","101",노형동949,"0",,126.486,33.486
"4050031900","101",대원상록수11차,"0",,126.431,33.486
"4050032000","101",노형세기3차아파트,"0",,126.477,33.486
"4050032100","101",씨앤제이교역,"0",,126.485,33.486
"4050032200","101",삼환어린이집,"0",,126.475,33.486
"4050032300","101",평강교회,"1",,126.538,33.486
"4050032301","101",아라일동2470-4,"1",,126.539,33.487
"4050032400","101",노형오거리,"1",,126.481,33.486
"4050032500","101",지큐휴먼빌,"0",,126.502,33.486
"4050032600","101",노형뜨란채아파트,"0",,126.473,33.486
"4050032700","101",삼환어린이집,"0",,126.475,33.486
"4050032800","101",미스터힐링,"0",,126.478,33.486
"4050032900","101",행복한우리교회,"0",,126.476,33.486
"4050033000","101",GS25외도대박점,"0",,126.427,33.486
"4050033100","101",노형새마을금고예식장,"1",,126.479,33.487
"4050033200","101",아이천사어린이집,"0",,126.478,33.487
"4050033300","101",삼환어린이집,"0",,126.474,33.487
"4050033400","101",제주사라의집,"0",,126.559,33.487
"4050033500","101",건국우유,"0",,126.504,33.487
"4050033600","101",계림아파트,"0",,126.476,33.487
"4050033601","101",노형동1297-4,"0",,126.475,33.487
"4050033700","101",한라성결교회,"0",,126.477,33.487
"4050033800","101",정든마을1단지아파트,"0",,126.474,33.487
"4050033900","101",제동프린스빌,"0",,126.479,33.487
"4050034000","101",제주노형우체국,"0",,126.478,33.487
"4050034100","102",영평동2796,"0",,126.563,33.487
"4050034200","101",은솔어린이집,"1",,126.502,33.488
"4050034300","101",백록초등학교,"1",,126.469,33.488
"4050034400","101",베이스노트,"0",,126.500,33.488
"4050034500","101",아라자동차공업사,"0",,126.548,33.488
"4050034600","101",꿈마을어린이집,"0",,126.497,33.488
"4050034700","101",제주시농협신노형지점,"0",,126.481,33.488
"4050034800","101",제2호암거,"0",,126.485,33.488
"4050034900","101",제주일심수산,"0",,126.476,33.488
"4050035000","101",네스트빌아파트,"0",,126.493,33.488
"4050035100","101",은하어린이집,"0",,126.434,33.488
"4050035200","101",한라농축산,"0",,126.433,33.488
"4050035300","101",노형이화2차아파트,"0",,126.475,33.488
"4050035301","101",노형동1297-4,"1",,126.475,33.488
"4050035400","101",카페베네,"0",,126.431,33.488
"4050035500","101",제칠일안식일예수재림교제주시교회,"0",,126.549,33.488
"4050035600","101",제원사거리,"1",,126.490,33.488
"4050035700","101",생명나무놀이터어린이집,"0",,126.480,33.488
"4050035800","101",노형세기6차아파트,"0",,126.479,33.488
"4050035900","101",제주양돈농협,"0",,126.477,33.488
"4050036000","101",남북하나재단,"0",,126.482,33.488
"4050036100","103",속성변화점,"0",,126.511,33.488
"4050036101","101",오라이동1983-2,"0",,126.511,33.489
"4050036102","101",오라이동1363-3,"0",,126.512,33.489
"4050036200","103",속성변화점,"0",,126.515,33.488
"4050036201","101",오라이동1393-8,"0",,126.514,33.489
"4050036300","101",에덴산부인과,"1",,126.476,33.489
"4050036400","101",고평교남측,"0",,126.518,33.489
"4050036500","101",제주양돈축산업협동조합,"0",,126.478,33.489
"4050036600","101",솔누리주택,"0",,126.481,33.489
"4050036700","101",꽃나라어린이집,"0",,126.480,33.489
"4050036800","101",다빈치커피,"0",,126.476,33.489
"4050036900","101",오라초등학교,"0",,126.514,33.489
"4050036901","101",오라초등학교,"1",,126.513,33.489
"4050037000","102",제주시농협남부시설작목반,"0",,126.570,33.489
"4050037100","104",고평교북측,"0",,126.518,33.489
"4050037200","101",남녕고등학교,"0",,126.483,33.489
"4050037300","101",지미네두루치기,"0",,126.434,33.489
"4050037400","101",외도에이스아크로빌2차,"0",,126.433,33.489
"4050037500","101",방천1교,"0",,126.551,33.489
"4050037600","101",체리티주상복합,"0",,126.431,33.489
"4050037700","101",대원상록수8차아파트,"0",,126.433,33.489
"4050037800","101",새샘교회,"0",,126.427,33.489
"4050037900","101",고지교,"0",,126.519,33.489
"4050037901","101",도남동1042-2,"0",,126.519,33.490
"4050037902","101",도남동1039-3,"1",,126.519,33.491
"4050038100","101",풍성한교회,"0",,126.479,33.490
"4050038200","101",연동아파트,"0",,126.482,33.490
"4050038300","101",신제주어린이집,"0",,126.480,33.490
"4050038400","101",제주MBC,"0",,126.502,33.490
"4050038500","101",노형위더스빌15차아파트,"0",,126.477,33.490
"4050038600","101",노형2근린공원,"1",,126.471,33.490
"4050038601","101",노형동2712-1,"1",,126.472,33.491
"4050038700","101",KT신제주지사,"0",,126.500,33.490
"4050038800","101",제주특별자치도도청,"1",,126.497,33.490
"4050038900","101",현대자동차제주지점,"1",,126.496,33.490
"4050039000","101",어반아일랜드호텔,"1",,126.495,33.490
"4050039100","101",제주썬호텔앤카지노,"1",,126.493,33.490
"4050039200","101",하워드존슨제주호텔,"1",,126.492,33.490
"4050039201","101",연동270,"0",,126.492,33.491
"4050039300","101",연북5교,"0",,126.544,33.490
"4050039301","101",아라이동1262-6,"1",,126.545,33.490
"4050039400","101",제주시농협신제주지점,"1",,126.491,33.490
"4050039500","101",삼무공원사거리,"0",,126.490,33.490
"4050039501","101",삼무공원사거리,"0",,126.490,33.491
"4050039502","101",삼무공원사거리,"1",,126.489,33.490
"4050039600","101",방천1교,"0",,126.552,33.490
"4050039700","101",이도주공2단지아파트,"0",,126.534,33.490
"4050039701","101",제주소방서앞교차로,"1",,126.536,33.491
"4050039900","101",초록우산어린이재단,"0",,126.529,33.490
"4050039901","101",도남동91-2,"1",,126.528,33.490
"4050039902","101",동아아파트사거리,"0",,126.531,33.488
"4050039903","101",이도이동747,"0",,126.532,33.489
"4050039904","101",동아아파트사거리,"0",,126.530,33.489
"4050040000","101",방천1교,"1",,126.552,33.490
"4050040100","101",한국감정원,"0",,126.475,33.490
"4050040200","101",월랑재게스트하우스,"0",,126.480,33.490
"4050040300","101",요거프레소,"0",,126.481,33.490
"4050040400","101",꿈터어린이집,"0",,126.478,33.490
"4050040500","101",제주호텔비앤비,"0",,126.491,33.491
"4050040600","101",제주디엠,"1",,126.502,33.491
"4050040700","101",연동321,"0",,126.500,33.491
"4050040800","101",제주대림아파트,"0",,126.486,33.491
"4050040900","101",제주특별자치도교육청,"0",,126.497,33.491
"4050041000","101",현일센츄럴파크뷰아파트,"0",,126.496,33.491
"4050041100","101",에버호텔,"0",,126.495,33.491
"4050041200","101",제주썬호텔,"0",,126.493,33.491
"4050041300","101",곰돌이청과,"0",,126.475,33.491
"4050041400","101",제주축협남녕로지점,"0",,126.481,33.491
"4050041500","101",꿈터어린이집,"0",,126.479,33.491
"4050041600","102",새안교회,"0",,126.477,33.491
"4050041700","101",파라다이스아파트,"0",,126.426,33.491
"4050041800","101",제웅솔내음빌리지1차,"0",,126.431,33.491
"4050041900","101",연동세기2차아파트,"0",,126.487,33.491
"4050042000","101",대원상록수9차아파트,"0",,126.432,33.491
"4050042100","101",외도일동663-1,"0",,126.434,33.491
"4050042200","101",외도실내수영장,"0",,126.434,33.491
"4050042300","101",투썸플레이스제주노형DT점,"1",,126.473,33.492
"4050042400","101",로얄아트빌라,"0",,126.480,33.492
"4050042500","104",월대교동측,"0",,126.435,33.492
"4050042600","101",제주건설회관,"0",,126.496,33.492
"4050042700","101",송현어린이집,"0",,126.495,33.492
"4050042800","101",연동목성빌라,"0",,126.493,33.492
"4050042900","104",월대교서측,"0",,126.435,33.492
"4050043000","101",도남사거리,"1",,126.528,33.492
"4050043001","101",도남동91-2,"0",,126.525,33.492
"4050043100","101",월대교,"0",,126.435,33.492
"4050043200","101",신동부삼무3차아파트,"0",,126.489,33.492
"4050043300","101",도노교,"0",,126.521,33.492
"4050043400","101",제주이도한일베라체아파트,"1",,126.547,33.492
"4050043500","101",보건소사거리,"1",,126.520,33.492
"4050043600","101",제주옥션,"0",,126.438,33.492
"4050043700","101",우정쉐르빌,"0",,126.434,33.492
"4050043800","101",제주과학문화협회,"1",,126.517,33.492
"4050043900","101",월랑초등학교,"0",,126.477,33.493
"4050044000","101",아이샘어린이집,"0",,126.433,33.493
"4050044100","101",잠수교,"0",,126.515,33.493
"4050044200","104",내도교,"0",,126.439,33.493
"4050044300","101",반포가든,"0",,126.463,33.493
"4050044400","103",속성변화점,"0",,126.594,33.493
"4050044401","101",도련일동1729-6,"0",,126.590,33.509
"4050044402","101",도련일동1595-2,"0",,126.591,33.507
"4050044403","101",도련이동1818-2,"0",,126.589,33.513
"4050044404","101",도련일동2868,"0",,126.591,33.506
"4050044500","101",기아자동차한라대리점,"1",,126.511,33.493
"4050044600","104",내도교,"0",,126.440,33.493
"4050044700","101",캐딜락제주전시장,"1",,126.508,33.493
"4050044701","101",오라삼동2744-7,"1",,126.502,33.493
"4050044800","101",SK브로드밴드,"0",,126.490,33.493
"4050044900","101",동남아파트,"1",,126.531,33.493
"4050045000","101",수선화아파트교차로,"1",,126.549,33.493
"4050045001","101",이도이동150-1,"0",,126.548,33.494
"4050045002","101",이도이동256-4,"0",,126.548,33.496
"4050045100","101",제주세기아파트,"1",,126.500,33.493
"4050045200","101",마리나호텔사거리,"1",,126.498,33.494
"4050045300","101",이도이동66-1,"0",,126.550,33.494
"4050045400","101",제주한교회,"0",,126.520,33.494
"4050045500","101",제주종합경기장남측,"0",,126.516,33.494
"4050045600","101",제주제일중학교,"0",,126.541,33.495
"4050045700","101",탐라민속관,"0",,126.469,33.495
"4050045701","101",도두일동2252-1,"0",,126.473,33.497
"4050045800","104",산지4교,"0",,126.541,33.495
"4050045900","101",산지4교,"0",,126.541,33.495
"4050046000","101",종합경기장교차로,"0",,126.520,33.495
"4050046100","101",명품가구백화점,"0",,126.478,33.495
"4050046200","101",도남오거리,"0",,126.527,33.495
"4050046300","101",네오캠퍼스21,"1",,126.535,33.496
"4050046400","101",파란나라어린이집,"0",,126.534,33.496
"4050046500","101",SK충전소개인택시조합,"0",,126.468,33.496
"4050046600","101",제주종합경기장서측,"0",,126.512,33.496
"4050046700","101",제2동산교,"0",,126.512,33.496
"4050046800","101",도남오거리,"0",,126.527,33.496
"4050046900","101",혜성무지개타운아파트,"0",,126.543,33.496
"4050047000","101",네오캠퍼스21,"0",,126.534,33.496
"4050047100","101",세븐일레븐제주오라로점,"1",,126.509,33.496
"4050047200","101",이호교,"0",,126.455,33.496
"4050047300","101",LG베스트샵제주이도점,"1",,126.536,33.496
"4050047400","104",이호교,"0",,126.456,33.496
"4050047401","101",이호일동1961,"0",,126.457,33.497
"4050047500","101",파란나라어린이집,"0",,126.533,33.496
"4050047600","101",제주은행도남지점,"0",,126.530,33.497
"4050047700","101",이도2동행정복지센터,"0",,126.535,33.497
"4050047800","101",파란나라어린이집,"0",,126.534,33.497
"4050047900","101",청향웨딩홀,"0",,126.533,33.497
"4050048000","101",하늘그린5차,"1",,126.537,33.497
"4050048100","101",산지3교,"0",,126.542,33.497
"4050048200","101",산지3교,"0",,126.541,33.497
"4050048300","101",도남동924-7,"0",,126.527,33.497
"4050048400","101",중앙어린이집,"0",,126.533,33.497
"4050048500","101",전기공사공제조합,"0",,126.536,33.497
"4050048600","101",제주시민속오일시장,"0",,126.476,33.497
"4050048700","101",한마음병원사거리,"0",,126.546,33.497
"4050048800","101",노총그린예식장,"0",,126.535,33.498
"4050048900","101",리웨딩,"1",,126.538,33.498
"4050049000","101",중앙어린이집,"0",,126.534,33.498
"4050049100","101",제2오라교,"0",,126.516,33.498
"4050049200","101",삼오교,"0",,126.520,33.498
"4050049300","101",한국전력공사제주전력지사,"1",,126.537,33.498
"4050049400","101",경림휘닉스빌,"0",,126.547,33.498
"4050049500","101",삼국빌라,"0",,126.536,33.498
"4050049600","101",제주종합경기장북측,"0",,126.514,33.498
"4050049700","104",제2오라교,"0",,126.516,33.498
"4050049800","101",신제주입구,"1",,126.497,33.498
"4050049900","101",버터플라이,"0",,126.513,33.498
"4050050000","101",서울우유동동제주고객센터,"1",,126.540,33.499
"4050050100","101",중앙어린이집,"0",,126.534,33.499
"4050050200","103",속성변화점,"0",,126.527,33.499
"4050050300","101",CU제주삼주점,"0",,126.534,33.499
"4050050400","101",한국전력공사,"1",,126.537,33.499
"4050050500","101",근로복지공단,"0",,126.545,33.499
"4050050600","101",산지2교,"0",,126.541,33.499
"4050050700","101",제주일도대림2차아파트,"0",,126.550,33.500
"4050050800","103",속성변화점,"0",,126.465,33.500
"4050050900","101",주술카페,"0",,126.536,33.500
"4050051000","101",올레도세기,"0",,126.538,33.500
"4050051100","101",제주시청,"0",,126.531,33.500
"4050051200","101",대유맨션,"0",,126.536,33.500
"4050051300","102",티엔에스,"0",,126.455,33.501
"4050051301","101",이호일동375-41,"0",,126.455,33.501
"4050051400","101",더레드관광호텔,"0",,126.532,33.501
"4050051500","101",제주은행사거리,"1",,126.544,33.501
"4050051600","101",동광초등학교,"0",,126.548,33.501
"4050051700","101",산지1교,"0",,126.540,33.501
"4050051800","101",가령교,"0",,126.537,33.501
"4050051900","101",도리초등학교,"0",,126.466,33.501
"4050052000","101",웨드아일랜드,"0",,126.467,33.502
"4050052100","101",제주YMCA유치원,"0",,126.520,33.502
"4050052200","101",에이스아트빌,"0",,126.517,33.502
"4050052300","101",제주특별자치도교육청전산센터,"0",,126.515,33.502
"4050052400","101",참사랑하이츠빌라,"0",,126.513,33.502
"4050052500","101",KB국민은행,"0",,126.543,33.502
"4050052600","101",제주동부경찰서,"0",,126.537,33.503
"4050052700","101",일도체육공원,"1",,126.547,33.503
"4050052800","101",모나미게스트하우스,"0",,126.463,33.503
"4050052900","101",제3한천교,"0",,126.511,33.503
"4050053000","101",탐나그린빌,"0",,126.505,33.503
"4050053100","101",포닉스유통,"0",,126.465,33.503
"4050053200","103",속성변화점,"0",,126.517,33.503
"4050053300","101",제주꾸미기,"0",,126.464,33.503
"4050053400","103",속성변화점,"0",,126.542,33.503
"4050053500","101",도두추억애거리,"0",,126.463,33.503
"4050053600","101",포닉스유통,"0",,126.465,33.503
"4050053700","101",Sh수협은행일도지점,"0",,126.542,33.504
"4050053800","101",해변콘서트,"0",,126.466,33.504
"4050053900","101",스카이펜션,"0",,126.465,33.504
"4050054000","101",동문성결교회,"0",,126.546,33.504
"4050054100","101",버베나하우스,"0",,126.465,33.504
"4050054200","101",도리초등학교병설유치원,"0",,126.466,33.504
"4050054300","101",인터파크렌터카,"0",,126.506,33.504
"4050054400","101",월성사거리,"0",,126.504,33.504
"4050054500","101",금강축산유통,"0",,126.467,33.504
"4050054600","101",우성아파트사거리,"1",,126.551,33.504
"4050054700","101",제동해피죤오피스텔,"0",,126.520,33.504
"4050054701","101",삼도일동273,"0",,126.523,33.504
"4050054800","101",도리초등학교병설유치원,"0",,126.466,33.504
"4050054900","101",먹돌세기교차로,"0",,126.507,33.504
"4050054901","101",용담이동2813-1,"0",,126.509,33.506
"4050055000","101",빛내리순복음교회,"0",,126.517,33.504
"4050055100","101",제주정품수산,"0",,126.464,33.504
"4050055200","101",로즈빌,"0",,126.465,33.504
"4050055300","101",삼미횟집,"0",,126.464,33.504
"4050055400","101",대한적십자사제주도지사,"0",,126.514,33.504
"4050055500","101",KT제주지사,"0",,126.525,33.505
"4050055600","101",진성호텔,"0",,126.513,33.505
"4050055700","101",도리초등학교병설유치원,"0",,126.466,33.505
"4050055800","101",죽도수산,"0",,126.465,33.505
"4050055900","101",블루비치펜션,"0",,126.464,33.505
"4050056000","101",일해수산,"0",,126.466,33.505
"4050056100","101",제주신문,"0",,126.466,33.505
"4050056200","101",오션파크,"0",,126.464,33.505
"4050056300","101",제주크루즈,"0",,126.465,33.505
"4050056400","103",속성변화점,"0",,126.496,33.505
"4050056500","101",삼성혈,"1",,126.529,33.506
"4050056600","101",혜성대우아파트,"0",,126.544,33.506
"4050056700","101",제주크루즈,"0",,126.465,33.506
"4050056800","101",도두블루파크시티,"0",,126.464,33.506
"4050056900","101",일해수산,"0",,126.466,33.506
"4050057000","101",덕진아파트,"0",,126.514,33.506
"4050057100","101",삼성교,"0",,126.529,33.506
"4050057101","101",일도이동996-3,"0",,126.530,33.507
"4050057200","101",제주요트조종면허시험장,"0",,126.465,33.506
"4050057300","101",일도신천지2차아파트,"0",,126.546,33.507
"4050057400","101",호남석재사거리,"1",,126.534,33.508
"4050057500","104",제2거로교서측,"0",,126.558,33.508
"4050057600","101",고운어린이집,"0",,126.526,33.509
"4050057601","101",이도일동1549-1,"0",,126.526,33.509
"4050057700","101",용담연립,"0",,126.516,33.509
"4050057701","101",용담일동2583,"1",,126.516,33.509
"4050057702","101",용담일동2583,"1",,126.517,33.509
"4050057800","104",제2거로교동측,"0",,126.559,33.509
"4050057900","101",래미안에버하임아파트,"0",,126.476,33.509
"4050058000","101",용문로터리,"1",,126.510,33.509
"4050058100","101",남문로터리,"0",,126.520,33.509
"4050058200","104",제2신도교,"0",,126.559,33.509
"4050058201","101",화북이동3578-1,"1",,126.562,33.510
"4050058202","101",화북이동3583-4,"0",,126.562,33.510
"4050058203","101",화북이동3632-9,"1",,126.563,33.511
"4050058300","104",한천교서측,"0",,126.511,33.509
"4050058400","101",한천교동측,"0",,126.512,33.509
"4050058401","101",용담일동2581-4,"1",,126.512,33.510
"4050058500","101",제3사수교,"0",,126.481,33.510
"4050058600","101",온현교,"0",,126.526,33.510
"4050058700","101",헤르지아아파트,"0",,126.505,33.510
"4050058800","101",세븐일레븐,"0",,126.503,33.510
"4050058801","101",용담이동2580-12,"1",,126.503,33.511
"4050058802","101",용담이동924-7,"0",,126.503,33.512
"4050058900","101",퍼시픽호텔,"0",,126.520,33.510
"4050058901","101",삼도일동2578,"1",,126.520,33.510
"4050058902","101",용담일동2578,"0",,126.520,33.512
"4050059000","101",오현교서측,"0",,126.526,33.510
"4050059001","101",이도일동1422-6,"0",,126.525,33.511
"4050059100","101",JJ짬뽕,"0",,126.482,33.510
"4050059200","101",용담사거리,"0",,126.514,33.510
"4050059201","101",용담일동295-2,"1",,126.516,33.511
"4050059202","101",용담사거리,"1",,126.514,33.511
"4050059300","104",오현교동측,"0",,126.527,33.510
"4050059301","101",일도이동1050-1,"0",,126.529,33.511
"4050059400","101",율곡어린이집,"1",,126.514,33.511
"4050059401","101",용담이동2581,"0",,126.513,33.512
"4050059500","101",SK주유소공단,"1",,126.564,33.511
"4050059501","101",화북이동3708-1,"0",,126.564,33.512
"4050059600","101",제주농산,"1",,126.517,33.511
"4050059700","101",일도이동1050-1,"0",,126.531,33.512
"4050059800","101",타이어백화점화북점,"1",,126.569,33.512
"4050059900","101",대성종합상사,"1",,126.573,33.512
"4050060100","101",수협은행,"0",,126.512,33.512
"4050060101","101",용담이동456-13,"0",,126.514,33.515
"4050060200","101",금정자동차,"0",,126.561,33.512
"4050060300","101",일도2동주민센터,"0",,126.538,33.512
"4050060400","101",보람광택,"0",,126.562,33.512
"4050060500","101",국립박물관앞,"0",,126.548,33.512
"4050060600","101",화북일동2168,"0",,126.564,33.512
"4050066000","101",세븐일레븐,"0",,126.565,33.515
"4050060700","101",래미안에버하임아파트,"0",,126.565,33.512
"4050060800","101",제주시청소년수련관,"1",,126.546,33.512
"4050060900","101",서문사거리,"1",,126.519,33.512
"4050061000","101",한라육가공,"0",,126.567,33.513
"4050061100","101",제주서초등학교,"0",,126.510,33.513
"4050061200","101",우성상사,"0",,126.568,33.513
"4050061300","103",속성변화점,"0",,126.509,33.513
"4050061400","101",삼성전자로지텍제주물류센터,"0",,126.559,33.513
"4050061500","101",광일운송,"0",,126.569,33.513
"4050061600","101",제주은행용담출장소,"1",,126.520,33.513
"4050061700","101",제주사대부설고등학교,"0",,126.508,33.513
"4050061701","101",용담이동592-4,"0",,126.507,33.513
"4050061800","101",현대모비스,"0",,126.561,33.513
"4050061900","103",속성변화점,"0",,126.530,33.513
"4050061901","101",일도일동1170-1,"1",,126.529,33.513
"4050062000","101",삼성에어콘직영정비사업소,"0",,126.562,33.513
"4050062100","101",영주교회,"1",,126.544,33.513
"4050062200","101",동문로터리,"0",,126.528,33.513
"4050062201","101",일도일동1196-1,"0",,126.528,33.514
"4050062300","101",스타벅스제주칠성점,"1",,126.525,33.513
"4050062400","101",성화마을어린이집,"0",,126.503,33.513
"4050062401","101",용담삼동973-1,"1",,126.503,33.514
"4050062500","101",부가네얼큰이,"0",,126.506,33.513
"4050062600","101",태성에프엔비,"0",,126.565,33.513
"4050062700","101",제주농협동문지점,"0",,126.532,33.513
"4050062701","101",건입동행정복지센터,"0",,126.532,33.515
"4050062800","101",태성에프엔비,"0",,126.567,33.513
"4050062900","101",영주교회,"1",,126.542,33.513
"4050063000","101",그린피아부엌기구,"0",,126.568,33.513
"4050063100","101",동신자동차공업사,"0",,126.559,33.513
"4050063200","103",속성변화점,"0",,126.534,33.514
"4050063201","101",일도이동1050-1,"0",,126.535,33.514
"4050063300","101",성우이앤씨,"0",,126.561,33.514
"4050063400","101",기아오토큐제주점,"0",,126.562,33.514
"4050063500","101",GS25,"0",,126.563,33.514
"4050063600","101",태성에프엔비,"0",,126.565,33.514
"4050063700","103",속성변화점,"0",,126.589,33.514
"4050063800","101",태성에프엔비,"0",,126.567,33.514
"4050063900","101",유성주택,"0",,126.568,33.514
"4050064000","101",제주시화북1동2204,"0",,126.569,33.514
"4050064100","101",혁신정밀기계,"0",,126.559,33.514
"4050064200","101",CU제주무근성점,"0",,126.520,33.514
"4050064300","101",사라봉오거리,"0",,126.538,33.514
"4050064301","101",건입동711,"1",,126.538,33.517
"4050064400","101",화북자원폐차장,"0",,126.561,33.514
"4050064500","101",제주동원축산,"0",,126.562,33.514
"4050064600","101",성짓골작은도서관,"0",,126.518,33.514
"4050064700","101",세븐일레븐,"0",,126.565,33.514
"4050064800","101",북성교,"1",,126.529,33.515
"4050064900","101",제주유통,"0",,126.567,33.515
"4050065000","101",동양시멘트,"0",,126.568,33.515
"4050065100","103",속성변화점,"0",,126.529,33.515
"4050065200","101",북성교,"0",,126.529,33.515
"4050065300","101",제주시관광안내센터,"0",,126.511,33.515
"4050065400","102",북성교,"0",,126.528,33.515
"4050065500","101",쌍마타일시멘트,"0",,126.559,33.515
"4050065600","101",대우트럭,"0",,126.561,33.515
"4050065700","101",지성건설기계매매상사,"0",,126.562,33.515
"4050065800","101",도련사거리,"1",,126.589,33.515
"4050065900","101",화북공업단지,"0",,126.563,33.515
"4050066100","101",용담수원지,"1",,126.517,33.515
"4050066200","101",영화자동차공업사,"0",,126.567,33.515
"4050066300","101",남양어구점,"0",,126.568,33.515
"4050066400","101",도련이동579-7,"1",,126.590,33.515
"4050066401","101",도련이동607-1,"1",,126.591,33.516
"4050066500","101",신한은행제주지점,"0",,126.525,33.516
"4050066600","101",지앤지,"0",,126.519,33.516
"4050066601","101",삼도이동1116-5,"0",,126.520,33.516
"4050066700","103",속성변화점,"0",,126.523,33.516
"4050066800","101",로이빌,"0",,126.523,33.516
"4050066900","103",속성변화점,"0",,126.522,33.516
"4050067000","101",제주사대부설중학교,"0",,126.508,33.516
"4050067001","101",용담삼동1064-3,"0",,126.507,33.516
"4050067002","101",용담삼동2580,"0",,126.506,33.516
"4050067003","101",용담삼동1064-3,"0",,126.506,33.516
"4050067100","102",사라봉공원입구,"0",,126.548,33.516
"4050067300","101",용진교,"0",,126.531,33.516
"4050067301","101",건입동984-98,"0",,126.532,33.517
"4050067302","101",건입동984-124,"1",,126.534,33.518
"4050067303","101",건입동984-11,"0",,126.532,33.517
"4050067400","104",용진교,"0",,126.530,33.517
"4050067401","101",건입동1388-18,"0",,126.528,33.516
"4050067500","101",탑동사거리,"1",,126.525,33.517
"4050067501","101",제주오리엔탈호텔,"1",,126.520,33.518
"4050067502","101",제주팔레스호텔,"1",,126.524,33.517
"4050067600","101",하이오토렌탈,"0",,126.517,33.517
"4050067700","101",카페베네제주용담해안로점,"0",,126.502,33.517
"4050067800","101",바다잔치,"0",,126.516,33.518
"4050067900","101",제주오리엔탈호텔,"1",,126.519,33.518
"4050068000","103",속성변화점,"0",,126.525,33.518
"4050068001","101",삼도이동1264,"0",,126.524,33.519
"4050068100","103",속성변화점,"0",,126.517,33.519
"4050068200","103",속성변화점,"0",,126.521,33.519
"4050068201","101",삼도이동1264,"0",,126.520,33.519
"4050068300","103",속성변화점,"0",,126.535,33.519
"4050068400","101",천사요양보호사교육원,"0",,126.519,33.519
